dataset_ind,title,distortion
1,3 balanced clusters,1.0051501804744325
1,3 balanced clusters,1.1269532026520341
1,3 balanced clusters,1.101864681482972
1,3 balanced clusters,1.0325906345084934
1,3 balanced clusters,1.001672279739195
1,3 balanced clusters,1.0785614014403762
1,3 balanced clusters,1.0174021769901023
1,3 balanced clusters,1.0389658499181704
1,3 balanced clusters,1.0104668443337146
1,3 balanced clusters,1.0476297258383083
1,3 balanced clusters,1.0241981410414933
1,3 balanced clusters,1.0145530102680715
1,3 balanced clusters,1.0552016676433797
1,3 balanced clusters,1.0342775598882101
1,3 balanced clusters,1.1630962463445367
1,3 balanced clusters,1.016932073997519
1,3 balanced clusters,1.0487437143548066
1,3 balanced clusters,1.0329851591759736
1,3 balanced clusters,1.018610729994109
1,3 balanced clusters,1.0139579329502104
1,3 balanced clusters,1.023381040563172
1,3 balanced clusters,1.0389445266606507
1,3 balanced clusters,1.049769417649618
1,3 balanced clusters,1.0121951002247234
1,3 balanced clusters,1.164723529789005
1,3 balanced clusters,1.0077809279927084
1,3 balanced clusters,1.0036584862862108
1,3 balanced clusters,1.0182659477674654
1,3 balanced clusters,1.0080154580695657
1,3 balanced clusters,1.0225748214558057
1,3 balanced clusters,1.064446975513161
1,3 balanced clusters,1.1237822228309668
1,3 balanced clusters,1.0073266749839473
1,3 balanced clusters,1.0160159039107393
1,3 balanced clusters,1.0141141259592987
1,3 balanced clusters,1.010181716602195
1,3 balanced clusters,1.0575355593411526
1,3 balanced clusters,1.0253875432412267
1,3 balanced clusters,1.0273459230560542
1,3 balanced clusters,1.0157291875385823
1,3 balanced clusters,1.1240938644698293
1,3 balanced clusters,1.147742258707388
1,3 balanced clusters,1.1202175195932227
1,3 balanced clusters,1.0359023187511052
1,3 balanced clusters,1.1110021555809289
1,3 balanced clusters,1.0089337166241772
1,3 balanced clusters,1.0524667655011244
1,3 balanced clusters,1.0741462586170079
1,3 balanced clusters,1.000627275793009
1,3 balanced clusters,1.0044070553751392
1,3 balanced clusters,1.0742170304953709
1,3 balanced clusters,1.0202618321142156
1,3 balanced clusters,1.0176593812195465
1,3 balanced clusters,1.0138561394083023
1,3 balanced clusters,1.0595833275034916
1,3 balanced clusters,1.0720660956425896
1,3 balanced clusters,1.013902223284403
1,3 balanced clusters,1.0026530903799662
1,3 balanced clusters,1.0008865140915424
1,3 balanced clusters,1.2219344224790853
1,3 balanced clusters,1.079014552961963
1,3 balanced clusters,1.0049008332640281
1,3 balanced clusters,1.0119713568773465
1,3 balanced clusters,1.0043593296176203
1,3 balanced clusters,1.0772830631310248
1,3 balanced clusters,1.0025683168380455
1,3 balanced clusters,1.0584989859036216
1,3 balanced clusters,1.0391987579637965
1,3 balanced clusters,1.040197713620629
1,3 balanced clusters,1.0382835365644056
1,3 balanced clusters,1.0045089555190365
1,3 balanced clusters,1.0029106006654185
1,3 balanced clusters,1.014155981281859
1,3 balanced clusters,1.1472362185295675
1,3 balanced clusters,1.1240848515711723
1,3 balanced clusters,1.048846326092612
1,3 balanced clusters,1.0110861757234078
1,3 balanced clusters,1.1714946474827583
1,3 balanced clusters,1.0911802811450637
1,3 balanced clusters,1.0215322702038336
1,3 balanced clusters,1.1013102894541174
1,3 balanced clusters,1.068585330440125
1,3 balanced clusters,1.0287304166959816
1,3 balanced clusters,1.0159703943097862
1,3 balanced clusters,1.0086002420939093
1,3 balanced clusters,1.0086148874200933
1,3 balanced clusters,1.0755341715893283
1,3 balanced clusters,1.0558625867132148
1,3 balanced clusters,1.0170994091042038
1,3 balanced clusters,1.0760490163772514
1,3 balanced clusters,1.050397906192783
1,3 balanced clusters,1.0585257121289076
1,3 balanced clusters,1.0029433859928016
1,3 balanced clusters,1.0159334842150016
1,3 balanced clusters,1.0461697003989152
1,3 balanced clusters,1.0023397322429346
1,3 balanced clusters,1.007075994308325
1,3 balanced clusters,1.0229354792372454
1,3 balanced clusters,1.0223923824703554
1,3 balanced clusters,1.012464484077408
1,3 balanced clusters,1.0872360691464331
1,3 balanced clusters,1.003086045033505
1,3 balanced clusters,1.0928634482695212
1,3 balanced clusters,1.0349897630080738
1,3 balanced clusters,1.0278820241734168
1,3 balanced clusters,1.0052947352404142
1,3 balanced clusters,1.0752568709403667
1,3 balanced clusters,1.011953883293394
1,3 balanced clusters,1.0617655599288132
1,3 balanced clusters,1.0241722191825287
1,3 balanced clusters,1.1042986355676354
1,3 balanced clusters,1.000676020501397
1,3 balanced clusters,1.0116261347665676
1,3 balanced clusters,1.003702583151782
1,3 balanced clusters,1.0156816181222617
1,3 balanced clusters,1.0154663612883894
1,3 balanced clusters,1.0174033989774294
1,3 balanced clusters,1.0179278686882556
1,3 balanced clusters,1.0058782465100458
1,3 balanced clusters,1.0590755682405202
1,3 balanced clusters,1.0699163224669612
1,3 balanced clusters,1.0120942700888156
1,3 balanced clusters,1.0218639141456034
1,3 balanced clusters,1.040161916252223
1,3 balanced clusters,1.1392214985606277
1,3 balanced clusters,1.0625998417701505
1,3 balanced clusters,1.0092228253022817
1,3 balanced clusters,1.0459105973703862
1,3 balanced clusters,1.031800663371883
1,3 balanced clusters,1.0037682684561304
1,3 balanced clusters,1.0289779173107287
1,3 balanced clusters,1.0104395015728103
1,3 balanced clusters,1.1659671635186073
1,3 balanced clusters,1.0762508559005446
1,3 balanced clusters,1.0517093172029714
1,3 balanced clusters,1.0788591665118135
1,3 balanced clusters,1.0396340470731928
1,3 balanced clusters,1.0109951713025267
1,3 balanced clusters,1.1698678406084386
1,3 balanced clusters,1.0600106469621466
1,3 balanced clusters,1.000974180815598
1,3 balanced clusters,1.0486093261569303
1,3 balanced clusters,1.0125071515899227
1,3 balanced clusters,1.0202157026523442
1,3 balanced clusters,1.066477487929927
1,3 balanced clusters,1.01099003460105
1,3 balanced clusters,1.0387814047674133
1,3 balanced clusters,1.0887748205685641
1,3 balanced clusters,1.0165445696880822
1,3 balanced clusters,1.1024320531396101
1,3 balanced clusters,1.02630595859799
1,3 balanced clusters,1.0219910176057196
1,3 balanced clusters,1.0037398318624513
1,3 balanced clusters,1.1266372482661253
1,3 balanced clusters,1.0485554538989916
1,3 balanced clusters,1.0412127753293958
1,3 balanced clusters,1.0047294734939385
1,3 balanced clusters,1.0160658471320871
1,3 balanced clusters,1.2031459081771498
1,3 balanced clusters,1.00062204456487
1,3 balanced clusters,1.082331637320328
1,3 balanced clusters,1.0554833555289056
1,3 balanced clusters,1.0296221922844195
1,3 balanced clusters,1.004138101535139
1,3 balanced clusters,1.0441494337753752
1,3 balanced clusters,1.0364394606737752
1,3 balanced clusters,1.006263823882554
1,3 balanced clusters,1.0081175578413433
1,3 balanced clusters,1.0101946893168305
1,3 balanced clusters,1.1243136099680764
1,3 balanced clusters,1.0088974204423804
1,3 balanced clusters,1.0106810870566587
1,3 balanced clusters,1.0075487026217946
1,3 balanced clusters,1.0975147619128212
1,3 balanced clusters,1.0074202571128577
1,3 balanced clusters,1.0041764742686705
1,3 balanced clusters,1.0770210921049397
1,3 balanced clusters,1.0463479382954641
1,3 balanced clusters,1.0820452484593184
1,3 balanced clusters,1.0151829345095897
1,3 balanced clusters,1.0255614048528532
1,3 balanced clusters,1.0984324635087748
1,3 balanced clusters,1.0544037171439047
1,3 balanced clusters,1.0478205170878023
1,3 balanced clusters,1.0224396071184856
1,3 balanced clusters,1.0069657402613525
1,3 balanced clusters,1.0025208067717426
1,3 balanced clusters,1.0525011677982536
1,3 balanced clusters,1.2774618816638132
1,3 balanced clusters,1.0157274513769183
1,3 balanced clusters,1.077176618833151
1,3 balanced clusters,1.1613520914739393
1,3 balanced clusters,1.01766486773143
1,3 balanced clusters,1.0072959097593521
1,3 balanced clusters,1.1465621810995554
1,3 balanced clusters,1.0194422808675228
1,3 balanced clusters,1.0090265561727076
1,3 balanced clusters,1.0470234222745178
1,3 balanced clusters,1.051977139721849
1,3 balanced clusters,1.0131235324025627
1,3 balanced clusters,1.01030857043773
1,3 balanced clusters,1.0392551392529452
1,3 balanced clusters,1.0303794797533044
1,3 balanced clusters,1.0260544503385294
1,3 balanced clusters,1.1246137798704474
1,3 balanced clusters,1.0141079794826438
1,3 balanced clusters,1.0812078695632186
1,3 balanced clusters,1.0836153038625962
1,3 balanced clusters,1.0081617450591627
1,3 balanced clusters,1.0001160534912916
1,3 balanced clusters,1.0785169459735464
1,3 balanced clusters,1.0570421307018227
1,3 balanced clusters,1.0006148389302132
1,3 balanced clusters,1.0172994288576889
1,3 balanced clusters,1.0043558577400722
1,3 balanced clusters,1.0089433826548482
1,3 balanced clusters,1.1013141399812432
1,3 balanced clusters,1.0268525205697066
1,3 balanced clusters,1.0407198991546702
1,3 balanced clusters,1.078433743336956
1,3 balanced clusters,1.0097315591567086
1,3 balanced clusters,1.010248600088589
1,3 balanced clusters,1.0803645860617068
1,3 balanced clusters,1.0044925761772157
1,3 balanced clusters,1.0108105499268452
1,3 balanced clusters,1.007256427754821
1,3 balanced clusters,1.0087332449289066
1,3 balanced clusters,1.157668150361894
1,3 balanced clusters,1.0661497149649677
1,3 balanced clusters,1.0119055769794794
1,3 balanced clusters,1.1095532424122172
1,3 balanced clusters,1.0342969490105929
1,3 balanced clusters,1.0944604277932968
1,3 balanced clusters,1.052974524764487
1,3 balanced clusters,1.0538012083645103
1,3 balanced clusters,1.0532305043510006
1,3 balanced clusters,1.014903338897503
1,3 balanced clusters,1.0654455580578917
1,3 balanced clusters,1.0890849445866622
1,3 balanced clusters,1.024960712373783
1,3 balanced clusters,1.045747227795833
1,3 balanced clusters,1.099924852021662
1,3 balanced clusters,1.0523480309759723
1,3 balanced clusters,1.017034187768587
1,3 balanced clusters,1.0122603572538644
1,3 balanced clusters,1.0367202948448317
1,3 balanced clusters,1.0243515304726862
1,3 balanced clusters,1.038552606803871
1,3 balanced clusters,1.07183953814954
1,3 balanced clusters,1.0337588306127115
1,3 balanced clusters,1.0119164875078224
1,3 balanced clusters,1.0062964156209966
1,3 balanced clusters,1.0082332346319371
1,3 balanced clusters,1.032209248144804
1,3 balanced clusters,1.0210795603020397
1,3 balanced clusters,1.000259581421115
1,3 balanced clusters,1.1324335916973105
1,3 balanced clusters,1.0830250181547594
1,3 balanced clusters,1.0041483526984245
1,3 balanced clusters,1.0263576022238825
1,3 balanced clusters,1.1807198082340307
1,3 balanced clusters,1.033851444666485
1,3 balanced clusters,1.0113627738113495
1,3 balanced clusters,1.0045833039171708
1,3 balanced clusters,1.1211680435462594
1,3 balanced clusters,1.105157752482449
1,3 balanced clusters,1.0313054788132252
1,3 balanced clusters,1.0399015562502838
1,3 balanced clusters,1.0861332009211688
1,3 balanced clusters,1.004229110594764
1,3 balanced clusters,1.1007006790596379
1,3 balanced clusters,1.0525516084763435
1,3 balanced clusters,1.0974526837544376
1,3 balanced clusters,1.0068030365478382
1,3 balanced clusters,1.0006395432436002
1,3 balanced clusters,1.0504029251452058
1,3 balanced clusters,1.001544158711814
1,3 balanced clusters,1.0150922746427449
1,3 balanced clusters,1.086688171811144
1,3 balanced clusters,1.0201130893896992
1,3 balanced clusters,1.0316129097192366
1,3 balanced clusters,1.0028676447308962
1,3 balanced clusters,1.0928661506803037
1,3 balanced clusters,1.0598783285387556
1,3 balanced clusters,1.0010356839363237
1,3 balanced clusters,1.1288888324018547
1,3 balanced clusters,1.0096142651080793
1,3 balanced clusters,1.035992483376807
1,3 balanced clusters,1.0640144873448247
1,3 balanced clusters,1.0507996035118583
1,3 balanced clusters,1.0313835840446544
1,3 balanced clusters,1.014368662490446
1,3 balanced clusters,1.0519463713047408
1,3 balanced clusters,1.0080091414866426
1,3 balanced clusters,1.0081476449427345
1,3 balanced clusters,1.0392645430019132
1,3 balanced clusters,1.0212957723419998
1,3 balanced clusters,1.002946897210512
1,3 balanced clusters,1.029226555934318
1,3 balanced clusters,1.0928984440275062
1,3 balanced clusters,1.0123776657667223
1,3 balanced clusters,1.1457460934596464
1,3 balanced clusters,1.2475820508796365
1,3 balanced clusters,1.0215663088050093
1,3 balanced clusters,1.0066287792647362
1,3 balanced clusters,1.0221863641183402
1,3 balanced clusters,1.0175656064472995
1,3 balanced clusters,1.0405610586995107
1,3 balanced clusters,1.050699390015235
1,3 balanced clusters,1.0155300251176873
1,3 balanced clusters,1.1521171391767993
1,3 balanced clusters,1.0257004474641482
1,3 balanced clusters,1.053205401756545
1,3 balanced clusters,1.0072134241975848
1,3 balanced clusters,1.0421335667867868
1,3 balanced clusters,1.0582539173983752
1,3 balanced clusters,1.0457361523145012
1,3 balanced clusters,1.0783876677754587
1,3 balanced clusters,1.0213520710478987
1,3 balanced clusters,1.0094951828229544
1,3 balanced clusters,1.009816492519163
1,3 balanced clusters,1.0120851373596056
1,3 balanced clusters,1.0151443540121206
1,3 balanced clusters,1.0020306153998442
1,3 balanced clusters,1.0129479159945491
1,3 balanced clusters,1.1216855194970485
1,3 balanced clusters,1.0487693377685159
1,3 balanced clusters,1.014696665171303
1,3 balanced clusters,1.008476981929309
1,3 balanced clusters,1.016101003588048
1,3 balanced clusters,1.0296416136810655
1,3 balanced clusters,1.0467611493298303
1,3 balanced clusters,1.0622522466270508
1,3 balanced clusters,1.0092732287233561
1,3 balanced clusters,1.0615670548491036
1,3 balanced clusters,1.0218986570591682
1,3 balanced clusters,1.0156871139984402
1,3 balanced clusters,1.0197586038537794
1,3 balanced clusters,1.0081263472405833
1,3 balanced clusters,1.0097921223944604
1,3 balanced clusters,1.1059862443306432
1,3 balanced clusters,1.0431491387902103
1,3 balanced clusters,1.0600153428914965
1,3 balanced clusters,1.0111113916985184
1,3 balanced clusters,1.0487382294397605
1,3 balanced clusters,1.0307989895233611
1,3 balanced clusters,1.000773884532512
1,3 balanced clusters,1.0224658880531226
1,3 balanced clusters,1.0957232204081713
1,3 balanced clusters,1.0417150721227844
1,3 balanced clusters,1.0283555690499928
1,3 balanced clusters,1.0392714759757924
1,3 balanced clusters,1.0493505387598754
1,3 balanced clusters,1.0726594079343696
1,3 balanced clusters,1.012654691431515
1,3 balanced clusters,1.0286804044874491
1,3 balanced clusters,1.0272087673367907
1,3 balanced clusters,1.0031270656684417
1,3 balanced clusters,1.0729050570451542
1,3 balanced clusters,1.0076691074567228
1,3 balanced clusters,1.0405033582875685
1,3 balanced clusters,1.0080440902307015
1,3 balanced clusters,1.0162855207536179
1,3 balanced clusters,1.015870531293898
1,3 balanced clusters,1.0066148496945173
1,3 balanced clusters,1.0209507404662377
1,3 balanced clusters,1.0059314945863584
1,3 balanced clusters,1.006638189716675
1,3 balanced clusters,1.0543541935511263
1,3 balanced clusters,1.034406634908353
1,3 balanced clusters,1.006892644830792
1,3 balanced clusters,1.0012124025792055
1,3 balanced clusters,1.006779914159542
1,3 balanced clusters,1.0010693005828744
1,3 balanced clusters,1.0884066738644849
1,3 balanced clusters,1.0620494153296618
1,3 balanced clusters,1.0655936343780854
1,3 balanced clusters,1.0051096358165703
1,3 balanced clusters,1.0074812604071337
1,3 balanced clusters,1.1138619627363513
1,3 balanced clusters,1.0544467138932523
1,3 balanced clusters,1.009076172243147
1,3 balanced clusters,1.0935205738051024
1,3 balanced clusters,1.0315923210093132
1,3 balanced clusters,1.215157864366041
1,3 balanced clusters,1.1085202973750117
1,3 balanced clusters,1.031637976118786
1,3 balanced clusters,1.0437411888494261
1,3 balanced clusters,1.0061059914843333
1,3 balanced clusters,1.0135379238760582
1,3 balanced clusters,1.0125299495204594
1,3 balanced clusters,1.0383455099470031
1,3 balanced clusters,1.008012763017747
1,3 balanced clusters,1.056489987037903
1,3 balanced clusters,1.005704158024262
1,3 balanced clusters,1.0841768651481098
1,3 balanced clusters,1.0011683424227402
1,3 balanced clusters,1.006997461249623
1,3 balanced clusters,1.0110748263006855
1,3 balanced clusters,1.0874653894067745
1,3 balanced clusters,1.0076460227906607
1,3 balanced clusters,1.0077961879261303
1,3 balanced clusters,1.1025595199219718
1,3 balanced clusters,1.011374964247825
1,3 balanced clusters,1.0083515844396536
1,3 balanced clusters,1.04198430267546
1,3 balanced clusters,1.1550955772540392
1,3 balanced clusters,1.0135020355220987
1,3 balanced clusters,1.0028427293449962
1,3 balanced clusters,1.1328020915154953
1,3 balanced clusters,1.0512446550700874
1,3 balanced clusters,1.0236486726705882
1,3 balanced clusters,1.0572047878240964
1,3 balanced clusters,1.0200673249398984
1,3 balanced clusters,1.0394451464944177
1,3 balanced clusters,1.008572884537479
1,3 balanced clusters,1.0600337053322675
1,3 balanced clusters,1.0103689925647212
1,3 balanced clusters,1.105938314964508
1,3 balanced clusters,1.0842945570957088
1,3 balanced clusters,1.0186867443118597
1,3 balanced clusters,1.0489262562947683
1,3 balanced clusters,1.0116394305156944
1,3 balanced clusters,1.1373822592043967
1,3 balanced clusters,1.0215562121430877
1,3 balanced clusters,1.0038107954265925
1,3 balanced clusters,1.241276991408093
1,3 balanced clusters,1.1123513598068693
1,3 balanced clusters,1.0255064867651535
1,3 balanced clusters,1.0032050419766645
1,3 balanced clusters,1.029720586580231
1,3 balanced clusters,1.0064811163736975
1,3 balanced clusters,1.0044332219853735
1,3 balanced clusters,1.0876752542190182
1,3 balanced clusters,1.0381092670710867
1,3 balanced clusters,1.0005473757998118
1,3 balanced clusters,1.0281580722331527
1,3 balanced clusters,1.0336277503835485
1,3 balanced clusters,1.0083597626582324
1,3 balanced clusters,1.0357746040201545
1,3 balanced clusters,1.0688162350920472
1,3 balanced clusters,1.0494682450135715
1,3 balanced clusters,1.0149781353286222
1,3 balanced clusters,1.0029730657798763
1,3 balanced clusters,1.0292647370114125
1,3 balanced clusters,1.0027284841194237
1,3 balanced clusters,1.0992025430915853
1,3 balanced clusters,1.0668402419839607
1,3 balanced clusters,1.0166517882743142
1,3 balanced clusters,1.1041759246623173
1,3 balanced clusters,1.009160264801362
1,3 balanced clusters,1.002843206281813
1,3 balanced clusters,1.25592744979152
1,3 balanced clusters,1.012087321067241
1,3 balanced clusters,1.0070842451057558
1,3 balanced clusters,1.0065439883448217
1,3 balanced clusters,1.0567563358591556
1,3 balanced clusters,1.083273657708549
1,3 balanced clusters,1.0726447844139788
1,3 balanced clusters,1.1992146931426122
1,3 balanced clusters,1.0646492650835744
1,3 balanced clusters,1.064583987385042
1,3 balanced clusters,1.0128723233950883
1,3 balanced clusters,1.00641825571354
1,3 balanced clusters,1.0078622409622175
1,3 balanced clusters,1.0224516292708599
1,3 balanced clusters,1.2031202151082765
1,3 balanced clusters,1.0065713757970656
1,3 balanced clusters,1.114479223865734
1,3 balanced clusters,1.0459489706827032
1,3 balanced clusters,1.1304708433819166
1,3 balanced clusters,1.0736380222590147
1,3 balanced clusters,1.0109435366034758
1,3 balanced clusters,1.0122398987015828
1,3 balanced clusters,1.013177828741273
1,3 balanced clusters,1.0596024409472249
1,3 balanced clusters,1.046287319293132
1,3 balanced clusters,1.0377799872116715
1,3 balanced clusters,1.0147897915608215
1,3 balanced clusters,1.0407955665520718
1,3 balanced clusters,1.047781898947598
1,3 balanced clusters,1.1217148509449237
1,3 balanced clusters,1.016966806307715
1,3 balanced clusters,1.009811268508448
1,3 balanced clusters,1.0049010973171952
1,3 balanced clusters,1.043199286339853
1,3 balanced clusters,1.007751609347924
1,3 balanced clusters,1.0940206917464808
1,3 balanced clusters,1.009675930337249
1,3 balanced clusters,1.0069635192977622
1,3 balanced clusters,1.071674868476922
1,3 balanced clusters,1.0170469187341664
1,3 balanced clusters,1.1146929382600141
1,3 balanced clusters,1.0210108297335834
1,3 balanced clusters,1.0544814353580947
1,3 balanced clusters,1.0363676420111243
1,3 balanced clusters,1.1008091583842088
1,3 balanced clusters,1.006776733393366
1,3 balanced clusters,1.049313633104691
1,3 balanced clusters,1.1008730472268693
1,3 balanced clusters,1.009047918939733
1,3 balanced clusters,1.0166024896439383
1,3 balanced clusters,1.1282389803757034
1,3 balanced clusters,1.0097698438783622
1,3 balanced clusters,1.0760243716891875
1,3 balanced clusters,1.0418388833774124
1,3 balanced clusters,1.0198917467144313
1,3 balanced clusters,1.0739777638447392
1,3 balanced clusters,1.0487399664077486
1,3 balanced clusters,1.2276989127947115
1,3 balanced clusters,1.001104649936863
1,3 balanced clusters,1.0538867360907642
1,3 balanced clusters,1.1340738831764496
2,3 unbalanced clusters,1.05481858058808
2,3 unbalanced clusters,1.00101463473723
2,3 unbalanced clusters,1.109325164315875
2,3 unbalanced clusters,1.0121794439167264
2,3 unbalanced clusters,1.0664177549656624
2,3 unbalanced clusters,1.1490252421511202
2,3 unbalanced clusters,2.2580717968407678
2,3 unbalanced clusters,1.1180729708188641
2,3 unbalanced clusters,1.179255950560409
2,3 unbalanced clusters,1.1844435540331621
2,3 unbalanced clusters,1.0698139857273772
2,3 unbalanced clusters,1.074592270916938
2,3 unbalanced clusters,1.0042752824799326
2,3 unbalanced clusters,1.0665387932060293
2,3 unbalanced clusters,1.1893716495590108
2,3 unbalanced clusters,1.0960846681944134
2,3 unbalanced clusters,1.0699144371841895
2,3 unbalanced clusters,1.0150058101847004
2,3 unbalanced clusters,1.0340075398160966
2,3 unbalanced clusters,1.032781790121158
2,3 unbalanced clusters,1.0095511909713963
2,3 unbalanced clusters,1.1079471712511226
2,3 unbalanced clusters,1.0328075816159896
2,3 unbalanced clusters,1.1113408518177574
2,3 unbalanced clusters,1.062036576599069
2,3 unbalanced clusters,1.173012775925584
2,3 unbalanced clusters,1.042722794104027
2,3 unbalanced clusters,1.386997992279284
2,3 unbalanced clusters,1.045272173791175
2,3 unbalanced clusters,1.0222573903510976
2,3 unbalanced clusters,1.0487894180988497
2,3 unbalanced clusters,1.0865238983409775
2,3 unbalanced clusters,1.0559629629393394
2,3 unbalanced clusters,1.0653121386308773
2,3 unbalanced clusters,1.2979411685798237
2,3 unbalanced clusters,1.0086404788240806
2,3 unbalanced clusters,2.2476591062222417
2,3 unbalanced clusters,1.200827327988528
2,3 unbalanced clusters,1.0518669808379633
2,3 unbalanced clusters,2.1991589967413003
2,3 unbalanced clusters,1.0293279605953436
2,3 unbalanced clusters,1.016729403724445
2,3 unbalanced clusters,1.0082718233865207
2,3 unbalanced clusters,1.1193586634825696
2,3 unbalanced clusters,1.093319328933081
2,3 unbalanced clusters,1.079216956555962
2,3 unbalanced clusters,1.3234891122167969
2,3 unbalanced clusters,1.0119991124215044
2,3 unbalanced clusters,1.418013928852853
2,3 unbalanced clusters,1.0170819278410372
2,3 unbalanced clusters,1.213078207194891
2,3 unbalanced clusters,1.006188654515189
2,3 unbalanced clusters,1.0344688976441874
2,3 unbalanced clusters,1.137399838803531
2,3 unbalanced clusters,1.01912987275361
2,3 unbalanced clusters,1.0899228965628385
2,3 unbalanced clusters,1.2206001269838247
2,3 unbalanced clusters,1.0260245825281522
2,3 unbalanced clusters,1.0093780523382474
2,3 unbalanced clusters,1.026247179843893
2,3 unbalanced clusters,1.0128121244238633
2,3 unbalanced clusters,1.0068213423303352
2,3 unbalanced clusters,1.0000189925078558
2,3 unbalanced clusters,1.0757975047179527
2,3 unbalanced clusters,1.0499189908006936
2,3 unbalanced clusters,1.0621343642990446
2,3 unbalanced clusters,1.044484280325227
2,3 unbalanced clusters,1.1188514836803418
2,3 unbalanced clusters,1.067150928494941
2,3 unbalanced clusters,1.0018447278298417
2,3 unbalanced clusters,1.1721800998869976
2,3 unbalanced clusters,2.253644868433771
2,3 unbalanced clusters,1.0091426627147946
2,3 unbalanced clusters,1.028115572052897
2,3 unbalanced clusters,1.1988624452426386
2,3 unbalanced clusters,1.0379878906829345
2,3 unbalanced clusters,1.0737573132468814
2,3 unbalanced clusters,1.0147304118684422
2,3 unbalanced clusters,1.1298613734555993
2,3 unbalanced clusters,1.0048814648251203
2,3 unbalanced clusters,1.0225205829072788
2,3 unbalanced clusters,1.008227615339446
2,3 unbalanced clusters,1.023228658877123
2,3 unbalanced clusters,1.1024069683646198
2,3 unbalanced clusters,1.078692459783829
2,3 unbalanced clusters,1.1730860909574126
2,3 unbalanced clusters,1.0523415524589503
2,3 unbalanced clusters,1.092965188557933
2,3 unbalanced clusters,1.0044272407609107
2,3 unbalanced clusters,1.1258934493941197
2,3 unbalanced clusters,1.0132230288804596
2,3 unbalanced clusters,1.0486103169985432
2,3 unbalanced clusters,1.0069070130679791
2,3 unbalanced clusters,1.0790945498515618
2,3 unbalanced clusters,1.0192296429934333
2,3 unbalanced clusters,1.0102957757857467
2,3 unbalanced clusters,2.055283845109272
2,3 unbalanced clusters,1.0502078816243356
2,3 unbalanced clusters,1.0801363037363647
2,3 unbalanced clusters,1.0072149071258536
2,3 unbalanced clusters,1.0068895901015504
2,3 unbalanced clusters,1.032050329842295
2,3 unbalanced clusters,1.001435666282263
2,3 unbalanced clusters,1.0845032605756337
2,3 unbalanced clusters,1.0403490483681346
2,3 unbalanced clusters,1.0235244838234299
2,3 unbalanced clusters,1.3051482343762377
2,3 unbalanced clusters,1.1969071686535233
2,3 unbalanced clusters,1.1557547083669493
2,3 unbalanced clusters,1.2137945099826917
2,3 unbalanced clusters,1.0309941389696713
2,3 unbalanced clusters,1.0456619704913883
2,3 unbalanced clusters,2.219196779290809
2,3 unbalanced clusters,1.0402338169400387
2,3 unbalanced clusters,1.0139262042005581
2,3 unbalanced clusters,1.0274443167428444
2,3 unbalanced clusters,1.0086959534327078
2,3 unbalanced clusters,1.0396971706789986
2,3 unbalanced clusters,1.060048058111795
2,3 unbalanced clusters,2.130751166029274
2,3 unbalanced clusters,1.0315079020769393
2,3 unbalanced clusters,1.2603640690034186
2,3 unbalanced clusters,1.0077008838420567
2,3 unbalanced clusters,1.003495523657449
2,3 unbalanced clusters,1.1237667094816186
2,3 unbalanced clusters,1.04780213877707
2,3 unbalanced clusters,1.0543439867379498
2,3 unbalanced clusters,1.0290418634081417
2,3 unbalanced clusters,1.0141085136890093
2,3 unbalanced clusters,1.1359350690590333
2,3 unbalanced clusters,1.0005930996818921
2,3 unbalanced clusters,1.0004141768975758
2,3 unbalanced clusters,2.079465693003371
2,3 unbalanced clusters,1.015395546126153
2,3 unbalanced clusters,1.1617626483563208
2,3 unbalanced clusters,1.0220441228508172
2,3 unbalanced clusters,1.0776952837170404
2,3 unbalanced clusters,1.102039791053769
2,3 unbalanced clusters,1.0258548732156787
2,3 unbalanced clusters,1.022332368743659
2,3 unbalanced clusters,1.3897274787678362
2,3 unbalanced clusters,1.0427116943941985
2,3 unbalanced clusters,1.0012589435856973
2,3 unbalanced clusters,1.0472343672617188
2,3 unbalanced clusters,1.0321892184775636
2,3 unbalanced clusters,2.1222305754170416
2,3 unbalanced clusters,1.015952575703983
2,3 unbalanced clusters,1.0227962531872734
2,3 unbalanced clusters,1.0034991159549365
2,3 unbalanced clusters,1.2704481606166855
2,3 unbalanced clusters,2.1442829967195975
2,3 unbalanced clusters,1.0431032666161635
2,3 unbalanced clusters,1.0018073963639391
2,3 unbalanced clusters,1.088146894628923
2,3 unbalanced clusters,1.0218971399240877
2,3 unbalanced clusters,1.0324710396561774
2,3 unbalanced clusters,1.0392872129296566
2,3 unbalanced clusters,1.0040292431963547
2,3 unbalanced clusters,1.058011950414117
2,3 unbalanced clusters,1.0066658176680023
2,3 unbalanced clusters,1.0010441776522825
2,3 unbalanced clusters,1.01144690122602
2,3 unbalanced clusters,1.4819643219463527
2,3 unbalanced clusters,1.0104025252632598
2,3 unbalanced clusters,1.0058644100747292
2,3 unbalanced clusters,1.2696739307464997
2,3 unbalanced clusters,1.0803922838415856
2,3 unbalanced clusters,2.1878470627300888
2,3 unbalanced clusters,1.0449734996784283
2,3 unbalanced clusters,1.0063408852879216
2,3 unbalanced clusters,1.0026653469778999
2,3 unbalanced clusters,1.003498629801539
2,3 unbalanced clusters,1.3403513953527746
2,3 unbalanced clusters,1.1525862395172126
2,3 unbalanced clusters,1.003763773344489
2,3 unbalanced clusters,1.0004804504286477
