func,n,d,n_clusters,noise,weights,centers,dataset_num,title,optimal,mean,optimal_sc,mean_sc,distortion
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.5992909509141021, 0.15466427892808465, 0.24604477015877194]","[0.5160505994652362, 0.20393196117380455, 0.2800174393609592]",16.55254952987824,18.56615989981021,1.1216495601657794
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.20712294148478075, 0.4490230612972077, 0.34385399727356]","[0.2589011583361357, 0.4014590006502857, 0.3396398410135788]",12.059643973089807,13.075898143569402,1.0842690026958748
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.11126617103141861, 0.6205805387617787, 0.2681532902181768]","[0.16697505476276311, 0.5523468243607804, 0.2806781208764567]",14.816607776177776,16.21411474277096,1.094320305140297
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.562010181740494, 0.21995407868507227, 0.21803574188253674]","[0.4844034341004368, 0.31576398807983524, 0.19983257781972813]",16.612807062027724,18.814897376878015,1.1325537765308586
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.1014846181108555, 0.44407735563262174, 0.4544380265151559]","[0.10070733155477442, 0.46319104414024787, 0.43610162430497756]",8.925853586130062,9.035543518546742,1.0122890131860474
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.35676789172827594, 0.2989632305419587, 0.3442688777320493]","[0.3470891531193002, 0.28430232979520215, 0.3686085170854976]",10.282334289403538,10.504861119659168,1.021641664625216
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.4042934986538421, 0.1316428590784376, 0.46406364414239837]","[0.40978056947181807, 0.20304300292909333, 0.3871764275990886]",14.80134578955983,17.030047854352215,1.150574285371024
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.34457910357891147, 0.33507736185424747, 0.3203435346069343]","[0.26590669878199835, 0.3327148171931205, 0.401378484024881]",16.05353758472973,18.074986815897855,1.125919238703558
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.38514362579030686, 0.3459924941724581, 0.26886388010559026]","[0.2984566349001863, 0.437907039998788, 0.2636363251010257]",15.827207163893666,18.11681102777227,1.1446625320670494
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.1853216985860108, 0.419747875819581, 0.3949304256272993]","[0.21109121390761573, 0.38708116586504715, 0.40182762022733703]",12.890043709783722,13.412368740432063,1.0405215872349516
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3836407845342594, 0.4153428176130291, 0.20101639888950118]","[0.3846640409199248, 0.3826558078948448, 0.23268015118523036]",10.756538843216699,11.115697619565765,1.0333898088952247
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.4088684034165024, 0.085589896519183, 0.5055417000880296]","[0.4122923362114429, 0.14439946725234104, 0.443308196536216]",15.030107188537759,16.211698095863667,1.0786149355093764
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.48718059741536246, 0.04245669678154256, 0.4703627058034453]","[0.5277092969372059, 0.04743725713734925, 0.4248534459254449]",11.246720208234011,11.766254251401485,1.046194271178464
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.48502163211140603, 0.47409253171082144, 0.04088583660415883]","[0.49173815110572866, 0.4587727869382763, 0.049489061955995284]",8.80104290510033,8.860090321331281,1.0067091385495612
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.40274349734043235, 0.42986892316902353, 0.16738758090993905]","[0.3919938037961672, 0.3536634166679569, 0.2543427795358758]",16.697042558393605,18.42653640796779,1.1035808493345889
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.40957925193944017, 0.2939174116883875, 0.29650333637452014]","[0.45940507340237074, 0.2856673756586308, 0.2549275509389986]",10.926683683173152,11.99710563198999,1.097964028231664
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.5177583285223085, 0.13248038520230507, 0.34976128719798794]","[0.4024848956702008, 0.15298363326806597, 0.44453147106173313]",18.231438958770852,21.088265130812225,1.1566977888307055
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.42550873290942726, 0.22758929408229142, 0.3469019730090191]","[0.3655690287070305, 0.2840280656883787, 0.35040290560459064]",11.524964056203208,12.988291375381923,1.1269702284573366
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.5024985220818784, 0.19859449606352844, 0.2989069820631311]","[0.501438890342837, 0.20127164384320842, 0.2972894658139546]",7.538467221666515,7.542684750032302,1.0005594676267433
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.38453104223706175, 0.29900443457113146, 0.31646452322860796]","[0.3638104409132261, 0.2913779502691986, 0.3448116088175752]",8.90489841516091,9.247251354736028,1.0384454626671822
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.4599069350025132, 0.39972616843947173, 0.14036689656086884]","[0.3548396610875747, 0.35649497110677053, 0.2886653678056548]",24.14386121563905,28.12426466991328,1.1648619257178279
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.6132057008316792, 0.06529374598440255, 0.32150055336879285]","[0.5856625892005515, 0.1142830010207774, 0.30005440977867126]",11.662246693576348,12.504298558177922,1.0722032286510783
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.05619734455731706, 0.26526094235280556, 0.6785417131622442]","[0.11494361187489063, 0.3617821935822223, 0.5232741945428871]",23.26697145942573,27.79856935873777,1.1947652666018223
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3493629605557002, 0.35255783473749314, 0.29807920492442297]","[0.3442519138127368, 0.35855314468164196, 0.29719494150562137]",7.441504920738436,7.48425873552648,1.0057453183520575
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.49119704556481025, 0.19773817451845507, 0.3110647799166741]","[0.3950172880038859, 0.26689288538550104, 0.338089826610613]",17.47361331724069,19.58512663105608,1.1208401076228478
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.45036619493906355, 0.09767914860157736, 0.45195465776864346]","[0.5356007448147514, 0.09570294053016194, 0.36869631465508684]",16.79379351519953,18.786628912105535,1.1186649934157136
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3788821091999475, 0.5442643370197463, 0.07685355535503163]","[0.38197939051227, 0.45355624476591694, 0.16446436472181328]",15.88702491858591,17.952311974373686,1.129998351885987
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.06473319642514533, 0.3173427725928061, 0.6179240309833172]","[0.09887729609037836, 0.27971974483760936, 0.6214029590720123]",10.457001841381434,10.97387864362535,1.0494287760568695
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.10393163234668092, 0.25167887880526085, 0.6443894888694033]","[0.10644669510943211, 0.22473910760240565, 0.6688141972881622]",10.502112392252625,10.800919021864551,1.0284520502591796
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.486603714087145, 0.13196148445752837, 0.3814348014560602]","[0.5108925015714993, 0.1345501404618826, 0.3545573579666181]",9.944262705635328,10.285048804550003,1.0342696194783305
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.348856300323246, 0.3404445267866207, 0.3106991731224601]","[0.34474550406201265, 0.3345507600533134, 0.3207037358846738]",8.42004193241177,8.495175522151376,1.008923184746906
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.33056927995734475, 0.4497331956642475, 0.2196975243791672]","[0.3372656923747352, 0.40913997894017884, 0.253594328685086]",11.270843758018096,11.9405611231982,1.0594203397330983
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.4644400842940373, 0.148646860705842, 0.38691305612396426]","[0.39651785228156383, 0.22488683729483536, 0.37859531042360056]",14.955322229531333,16.601277242035057,1.1100581443342998
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.551420188047377, 0.3068274279027217, 0.14175238405110083]","[0.5078799624154207, 0.29913848123458203, 0.19298155634999745]",13.359105224530241,14.320161604519887,1.0719401759202358
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.19471474379577947, 0.512148104493463, 0.2931371518591262]","[0.15874617210158173, 0.4936957738307939, 0.34755805406762447]",14.009335167315703,15.017814533425183,1.0719862401794984
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.26798048944019487, 0.44404581515421926, 0.2879736961482258]","[0.28029197445033116, 0.38654680821633663, 0.33316121733333226]",12.985803045366161,14.27669618926636,1.099408033480135
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.38493850903108867, 0.3615657801920147, 0.2534957107764464]","[0.36283183486617, 0.2876235825657341, 0.34954458256809595]",16.296878224891024,18.79383963439473,1.153217160676207
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.2325615185187848, 0.07065769165156137, 0.6967807914704731]","[0.259406022474071, 0.07136494472312856, 0.6692290328028004]",11.258338885618155,11.581740842507434,1.028725548251386
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.04785178245230879, 0.20724177967636226, 0.7449064378733866]","[0.046716323151576596, 0.2865101983716147, 0.6667734784768088]",14.918017133509796,17.141449446937465,1.14904342135613
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.04870060387064211, 0.6325711309544049, 0.3187282654303539]","[0.07435900907029941, 0.5875275297113232, 0.3381134612183774]",10.296908959594436,11.010545718971805,1.0693059210465699
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.2974544074371579, 0.45535545370238417, 0.24719013885842983]","[0.289819416448263, 0.46044367162089733, 0.24973691193083952]",6.436859089364098,6.473106815336226,1.005631275357887
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.14731640338768526, 0.4811868217074635, 0.3714967749029095]","[0.26822996422348766, 0.4236324909926629, 0.3081375447838494]",19.215204264755016,22.407280274403195,1.1661224083630046
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3529119491789638, 0.4145696504151045, 0.23251840040590555]","[0.3566930284857856, 0.41182384909386355, 0.23148312242035074]",8.428647037667638,8.438043877796463,1.0011148693363041
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.25871111220814186, 0.23182960589983254, 0.509459281893231]","[0.2859952130374632, 0.20055620721304432, 0.5134485797494924]",10.868160865707544,11.205275960951186,1.0310185963760754
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.29508478029651464, 0.19210322828766657, 0.5128119921643293]","[0.2913777448267471, 0.23590644586884335, 0.4727158093044096]",11.46597153427047,12.133872824900761,1.0582507368550507
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.5140131367920987, 0.12866771335550659, 0.35731915028645905]","[0.40222703614632105, 0.21943312247703708, 0.3783398413766419]",18.535840584060075,21.607834119998838,1.1657326260445144
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.34830469858311425, 0.2790226501594189, 0.372672651257488]","[0.2860026662228105, 0.25892615239375655, 0.455071181383433]",15.253559432098909,17.342742580802874,1.1369636482556054
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.1535297478230018, 0.34839461583994186, 0.4980756364497599]","[0.25949808197536456, 0.35499254402060315, 0.3855093740040321]",17.501685869849936,20.74086401062479,1.1850780641855176
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3616523142836142, 0.3476897325045639, 0.2906579535311833]","[0.3473936728853516, 0.3491782222914431, 0.30342810482320537]",8.457993696704003,8.549757782552867,1.010849391609812
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.33177100058150216, 0.5739657261902619, 0.094263273624174]","[0.30391329864942274, 0.5973010237543501, 0.09878567759622721]",11.178949933288557,11.638056829419396,1.0410688748827577
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.12478672469726303, 0.4070383585721444, 0.4681749185680063]","[0.19815311835973654, 0.3318975831569919, 0.46994929848327144]",14.998170997161804,16.691759719656485,1.1129196835277562
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.2085642144039069, 0.36822945960570286, 0.42320632599404784]","[0.21002824659894678, 0.3658703975916172, 0.4241013558094363]",6.441066264307633,6.44378454649622,1.000422023633517
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.07637418043748721, 0.1462792178906944, 0.7773466016720219]","[0.11724231601774589, 0.18889416490005112, 0.693863519082203]",15.994125658842657,17.8400294918776,1.1154113624219528
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.6780067519619678, 0.12465273493044242, 0.1973405138154123]","[0.6628626687495074, 0.10662755320697531, 0.23050977804351735]",10.930104414956334,11.205188723619218,1.0251675828719868
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.09638707051854388, 0.625347258837533, 0.278265670652637]","[0.15903119096035304, 0.565554404428113, 0.27541440461153405]",13.323372245061202,14.91425583479406,1.1194054748656128
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.33638100884929795, 0.25272401970259706, 0.41089497145243736]","[0.3043855917296312, 0.21927956565688306, 0.4763348426134857]",13.104008372032549,14.487552205436062,1.1055817269131456
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.14829038428125463, 0.43186878327105277, 0.4198408326404132]","[0.14868285056203961, 0.32787630478741375, 0.5234408446505465]",17.623791801135393,20.82305879968362,1.1815311389653456
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.0700093376252757, 0.3794823048758679, 0.5505083577177532]","[0.08079833281812852, 0.36067187514673116, 0.5585297920351402]",9.072006751623118,9.18917369285737,1.0129152175965135
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.08581482712138482, 0.46864885659951355, 0.4455363163177653]","[0.21295937599612536, 0.3572540649982664, 0.4297865590056081]",19.57262632905367,23.265008349350815,1.1886503097857728
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3848328330583352, 0.45558948443102315, 0.15957768260008015]","[0.39798426671322196, 0.39970138837443175, 0.20231434491234626]",12.503980364106965,13.447580014398921,1.0754639421060341
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.25143372842027223, 0.2531816031346633, 0.49538466879125753]","[0.26097112425326485, 0.2952431494775998, 0.44378572626913576]",13.809353275115587,14.833750253798744,1.074181386939323
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.27973388374061814, 0.25334871175468054, 0.46691740450500957]","[0.26342462939642813, 0.22864359629788147, 0.5079317743056903]",12.749383244904978,13.280351891088959,1.041646614270237
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.44224138022677584, 0.11693350653728606, 0.4408251142733147]","[0.4694039963223606, 0.15884509429759117, 0.37175090938004823]",13.840936104394762,14.96083487287866,1.080912068377247
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.07801030008642118, 0.5114059308986478, 0.41058376907083177]","[0.16272965595858122, 0.5074362348929475, 0.32983410914847133]",16.119811741579998,18.059249669020716,1.1203139316098876
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.14352742729661558, 0.34401823999667686, 0.5124543332915198]","[0.13977085064692393, 0.3492589433802296, 0.5109702059728464]",6.059443495219822,6.084313026107075,1.0041042598890264
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.20269033263416358, 0.35642519326408195, 0.4408844742139562]","[0.16671384990585864, 0.3912504215828483, 0.4420357285112931]",10.76510629862489,11.350466273283862,1.054375679944168
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.14923206226563573, 0.72490692112685, 0.12586101681660117]","[0.16757238496212487, 0.6306936976002089, 0.20173391743766636]",18.649957374294786,20.75613307157217,1.112931930889039
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.21341842329002605, 0.35524326076194074, 0.431338316039575]","[0.1993944986739388, 0.36062733721393697, 0.43997816411212426]",7.2082756120271645,7.285784726131314,1.0107527955749671
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.4392214851116296, 0.14417705001668402, 0.4166014648720289]","[0.4611699512727391, 0.14291993083717616, 0.3959101178900849]",9.214592361532441,9.439036135807626,1.0243574284644599
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.0672439363767229, 0.5934390692766998, 0.339316994346599]","[0.1077784740033746, 0.5780849949960346, 0.3141365310005908]",11.278140658866212,11.730095366782022,1.0400735122558087
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.39152024052941214, 0.36995580134722966, 0.23852395818715516]","[0.4320495659489293, 0.3595652767476565, 0.20838515730341417]",11.818941425846143,12.290853489519012,1.0399284543910907
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.1022327484582509, 0.4375244023398728, 0.46024285049031916]","[0.18757906249901385, 0.36025849335119436, 0.45216244414979173]",15.698452409185075,17.86598803688841,1.138073204364726
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.22950150531396823, 0.29532874717634544, 0.47516974751308155]","[0.2905977308004085, 0.29304019043059787, 0.41636207876899384]",13.576594339800678,15.300027275330006,1.1269414768088761
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.28946530587648606, 0.4494382217508249, 0.26109647237406486]","[0.3158072853097947, 0.3990756444927372, 0.285117070197468]",13.087132757206271,13.804066112155857,1.0547815452208058
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.6364529483215168, 0.07461214689346997, 0.28893490478522516]","[0.6125479963859304, 0.08122981835598597, 0.3062221852580836]",9.091194785762982,9.332839651310259,1.0265800998924475
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.2924171244812506, 0.31467129179093095, 0.3929115838018585]","[0.2905942248169114, 0.3169534094914494, 0.39245236569163916]",6.632864566356604,6.63494487588972,1.0003136366666776
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.2795077975247793, 0.37416809797794903, 0.3463241045184917]","[0.3751834326923889, 0.29811921375689804, 0.32669735355071294]",16.536121974286907,18.790524500443375,1.1363319966835022
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3429808797511735, 0.3254919320364868, 0.3315271883281689]","[0.35813261085680986, 0.31065191571700046, 0.33121547342618973]",8.88791451922348,9.032366145342783,1.0162525894918173
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.27155530947017115, 0.5591728229041946, 0.16927186763021934]","[0.2704640071586373, 0.5737138305595368, 0.1558221622818259]",7.651639861446016,7.733200409099671,1.0106592245754547
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.5108063000151634, 0.1701175867122056, 0.3190761132929785]","[0.48288399791919806, 0.17195699032636702, 0.34515901175443486]",11.176166658778984,11.45946572380403,1.0253485004004044
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.24675711063546732, 0.364389552974607, 0.3888533363997338]","[0.292255350098618, 0.3200316631294485, 0.3877129867719333]",10.906002653682243,11.674113160584804,1.0704300678528829
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3239640980542665, 0.27297305227646645, 0.4030628496692009]","[0.3558599747107917, 0.2364976906469123, 0.407642334642296]",11.649056305703445,12.128621096938234,1.0411676945024286
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.21848851282880621, 0.7057776544905907, 0.07573383341247751]","[0.2899611351056366, 0.5303343530413903, 0.17970451185297295]",25.139718545831652,30.04153869647066,1.1949830958410537
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.3446744245094537, 0.2510830337433278, 0.40424254271920357]","[0.3407505638879231, 0.25372832958884106, 0.405521106523236]",7.981776950732196,7.988256246785404,1.0008117611019705
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.5480198846680959, 0.3184576841803241, 0.13352243115160095]","[0.5294980681982908, 0.32852270518923227, 0.14197922661247694]",9.096631812505118,9.277476204206831,1.0198803684076898
clustered,50,3,2.0,0.06,"[0.7, 0.3]",,5,"func-clustered_n-50_d-3_n_clusters-2_noise-0.06_weights-[0.7, 0.3]","[0.20590615839861018, 0.14871940777026432, 0.6453744338316072]","[0.2244457655950601, 0.19898542133272507, 0.5765688130722149]",17.554514793240692,18.662558370336814,1.0631201483006965
